0.0001,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001
56.41709017,39.89290704,32.5724222,28.20854509,25.23048974,23.03218062,21.32365576,19.94645352,18.80569672,17.84065039
